BENJAMIN,1.0000
PETER,1.0000
JESSE,1.0000
AARON,1.0000
JOEL,1.0000
JONATHAN,0.9995
BRYAN,0.9995
KENNETH,0.9995
JOSE,0.9995
VINCENT,0.9995
VICTOR,0.9995
GEORGE,0.9995
KYLE,0.9995
JASON,0.9995
RICHARD,0.9995
NICHOLAS,0.9995
PAUL,0.9995
EDWARD,0.9995
HENRY,0.9995
SAMUEL,0.9995
BRIAN,0.9991
MARK,0.9991
ERIC,0.9991
JUAN,0.9991
CHARLES,0.9991
ANTONIO,0.9991
CARLOS,0.9991
PATRICK,0.9991
SHAWN,0.9991
SEAN,0.9991
JEFFREY,0.9991
STEVEN,0.9991
SHANE,0.9991
KEVIN,0.9991
LUIS,0.9986
TIMOTHY,0.9986
MANUEL,0.9981
ROBERT,0.9981
ANTHONY,0.9981
ANDREW,0.9981
MATTHEW,0.9981
RICARDO,0.9977
JESUS,0.9977
HECTOR,0.9977
JOHN,0.9977
DAVID,0.9977
ANGEL,0.9972
THOMAS,0.9972
JAMES,0.9963
JOSEPH,0.9958
DANIEL,0.9958
CHRISTOPHER,0.9958
MICHAEL,0.9944
WILLIAM,0.9921
NATHANIEL,0.9896
ADAM,0.9896
ALEXANDER,0.9896
WESLEY,0.9896
NATHAN,0.9891
DEREK,0.9891
ANDRE,0.9887
STEPHEN,0.9887
OSCAR,0.9854
JACK,0.9792
DERRICK,0.9787
EDWIN,0.9787
MARIO,0.9773
BRADLEY,0.9683
GREGORY,0.9683
RAYMOND,0.9683
ROBERTO,0.9674
MIGUEL,0.9650
BRETT,0.9579
SCOTT,0.9574
FRANCISCO,0.9546
RYAN,0.9479
FRANK,0.9475
MITCHELL,0.9470
RONALD,0.9375
GABRIEL,0.9375
MARCUS,0.9375
CALVIN,0.9370
TRAVIS,0.9366
JUSTIN,0.9366
JAVIER,0.9296
DONALD,0.9271
CHRISTIAN,0.9266
ALAN,0.9266
BRENDAN,0.9266
MAURICE,0.9266
JOSHUA,0.9262
RUBEN,0.9206
TROY,0.9167
MARTIN,0.9167
TREVOR,0.9162
CODY,0.9162
SETH,0.9157
WILLIE,0.9153
TYLER,0.9062
ALEX,0.9058
JARED,0.9058
BRANDON,0.9058
PHILLIP,0.9058
IAN,0.9058
ADRIAN,0.9058
JEREMY,0.9053
KEITH,0.9053
CORY,0.8958
MARC,0.8958
CURTIS,0.8958
COREY,0.8958
ERIK,0.8954
GRANT,0.8954
CHAD,0.8954
LARRY,0.8954
JERRY,0.8854
JACOB,0.8854
PHILIP,0.8854
TERRY,0.8850
JOHNNY,0.8850
JEFFERY,0.8850
BOBBY,0.8845
SPENCER,0.8845
REGINALD,0.8840
JORGE,0.8775
DUSTIN,0.8750
MICHEAL,0.8750
LOUIS,0.8750
JOE,0.8750
CLAYTON,0.8745
LAWRENCE,0.8745
ZACHARY,0.8745
ETHAN,0.8741
DOUGLAS,0.8741
TYRONE,0.8741
CARL,0.8646
TONY,0.8646
JEREMIAH,0.8646
DENNIS,0.8646
CAMERON,0.8641
ISAAC,0.8641
GARY,0.8641
DOMINIC,0.8637
ROGER,0.8542
RODNEY,0.8542
RAUL,0.8539
BILLY,0.8537
LEVI,0.8537
CRAIG,0.8537
BRENT,0.8537
LANCE,0.8537
BRADY,0.8537
BLAKE,0.8537
BRYCE,0.8532
ALEJANDRO,0.8463
DARREN,0.8438
RICKY,0.8438
COLIN,0.8438
LUKE,0.8433
TYSON,0.8433
TODD,0.8433
LUCAS,0.8433
JIMMY,0.8433
GARRETT,0.8428
FERNANDO,0.8340
RUSSELL,0.8333
ALBERT,0.8333
RANDY,0.8329
MICAH,0.8329
JULIAN,0.8324
RANDALL,0.8229
ALLEN,0.8229
CASEY,0.8229
SERGIO,0.8227
ROSS,0.8225
WAYNE,0.8225
CALEB,0.8220
JAKE,0.8220
EDUARDO,0.8217
FRANCIS,0.8125
NOAH,0.8125
WALTER,0.8125
DANA,0.8125
DARRELL,0.8120
JAY,0.8120
EVAN,0.8120
DEVIN,0.8120
JORDAN,0.8120
KELLY,0.8116
AUSTIN,0.8116
OMAR,0.8106
LEE,0.8016
DANNY,0.8016
EDDIE,0.8012
GERALD,0.7917
ARTHUR,0.7917
THEODORE,0.7912
JEROME,0.7907
COLBY,0.7808
BRUCE,0.7808
COLE,0.7803
MARVIN,0.7803
CESAR,0.7801
RODERICK,0.7773
JOHNATHAN,0.7708
KURT,0.7708
BRAD,0.7708
MATHEW,0.7708
JON,0.7708
PRESTON,0.7704
DYLAN,0.7704
FREDERICK,0.7704
TAYLOR,0.7704
WADE,0.7704
NEIL,0.7704
LOGAN,0.7699
CHASE,0.7699
LANDON,0.7699
TANNER,0.7699
DWAYNE,0.7699
CLINTON,0.7699
JAMIE,0.7604
TOMMY,0.7600
GAVIN,0.7600
DREW,0.7600
SHAUN,0.7600
DALE,0.7600
MELVIN,0.7590
RONNIE,0.7581
KEONI,0.7558
GILBERT,0.7553
BRYSON,0.7548
EUGENE,0.7500
ERNEST,0.7495
ROY,0.7491
SKYLER,0.7387
HARRY,0.7387
DARRYL,0.7382
CEDRIC,0.7379
MARCOS,0.7303
ISAIAH,0.7287
GEOFFREY,0.7287
GLENN,0.7287
CHANCE,0.7282
TY,0.7282
COLTON,0.7278
JESSIE,0.7217
BARRY,0.7188
DARIN,0.7183
DEVON,0.7183
FRANKLIN,0.7183
MAX,0.7183
JONAH,0.7178
RILEY,0.7178
JAMAL,0.7150
KAWIKA,0.7150
EDGAR,0.7150
KELVIN,0.7146
DEAN,0.7079
TRENTON,0.7079
KRISTOPHER,0.7079
HAROLD,0.7079
PARKER,0.7074
LEONARD,0.7074
DAKOTA,0.7074
TERRANCE,0.7074
CONNOR,0.7069
HUNTER,0.7065
IVAN,0.7042
KEKOA,0.7037
RAFAEL,0.7032
ANDRES,0.6986
MAXWELL,0.6970
XAVIER,0.6965
BROCK,0.6956
KENDRICK,0.6949
JAIME,0.6886
STEVE,0.6875
DUANE,0.6875
NORMAN,0.6875
BERNARD,0.6870
COLLIN,0.6870
EARL,0.6870
MASON,0.6870
CHRIS,0.6870
ANTOINE,0.6866
DALTON,0.6866
TERRENCE,0.6856
BRONSON,0.6838
KIRK,0.6771
JEFF,0.6766
SHANNON,0.6766
ROLAND,0.6766
CLIFFORD,0.6766
KALEB,0.6766
TRENT,0.6766
BYRON,0.6762
JACKSON,0.6762
DILLON,0.6762
BRADEN,0.6762
DARIUS,0.6762
HOWARD,0.6762
RALPH,0.6762
ELIJAH,0.6762
HAYDEN,0.6762
KAINOA,0.6710
WARREN,0.6667
TUCKER,0.6662
JONATHON,0.6662
OWEN,0.6657
BRAYDEN,0.6657
LIAM,0.6657
CARSON,0.6653
WYATT,0.6653
CONNER,0.6643
MALIK,0.6634
REID,0.6630
DALLIN,0.6618
ARMANDO,0.6565
KARL,0.6562
JERMAINE,0.6558
STANLEY,0.6558
GREG,0.6558
TRISTAN,0.6553
TRACY,0.6553
CLARENCE,0.6553
RENE,0.6553
NICOLAS,0.6544
CRISTIAN,0.6530
DAVON,0.6525
KENT,0.6454
JOSIAH,0.6454
ALFRED,0.6449
GAGE,0.6449
KADEN,0.6449
TREY,0.6449
JADEN,0.6444
BRAXTON,0.6444
ALEXIS,0.6435
DONNIE,0.6423
KEANU,0.6417
RAY,0.6354
MIKE,0.6350
JOEY,0.6350
SALVATORE,0.6347
LANE,0.6345
GUY,0.6345
CARTER,0.6345
NOLAN,0.6345
PEYTON,0.6345
DAMIEN,0.6340
DIEGO,0.6340
NELSON,0.6340
ANGELO,0.6340
AIDAN,0.6331
JALEN,0.6326
KAI,0.6326
FREDRICK,0.6273
JACKIE,0.6261
HEATH,0.6250
RICK,0.6250
DAMIAN,0.6250
BRET,0.6250
LEROY,0.6250
ZANE,0.6245
GLEN,0.6245
