Mary,1
Linda,0.5
Patricia,0.333
Barbara,0.25
Susan,0.2
Nancy,0.166
Deborah,0.142
Sandra,0.125
Carol,0.111
Kathleen,0.1
Sharon,0.0909
Judith,0.0833
Betty,0.0769
Karen,0.0714
Donna,0.0666
Brenda,0.0625
Pamela,0.0588
Dorothy,0.0555
Margaret,0.0526
Janet,0.05
Elizabeth,0.0476
Diane,0.0454
Joyce,0.0434
Virginia,0.0416
Cynthia,0.04
Marilyn,0.0384
Frances,0.037
Jean,0.0357
Ruth,0.0344
Cheryl,0.0333
Alice,0.0322
Phyllis,0.0312
Martha,0.0303
Bonnie,0.0294
Peggy,0.0285
Helen,0.0277
Beverly,0.027
Gloria,0.0263
Ann,0.0256
Lois,0.025
Connie,0.0243
Jane,0.0238
Joan,0.0232
Christine,0.0227
Paula,0.0222
Rose,0.0217
Evelyn,0.0212
Annie,0.0208
Norma,0.0204
Wanda,0.02
Marcia,0.0196
Gail,0.0192
Elaine,0.0188
Sarah,0.0185
Charlotte,0.0181
Katherine,0.0178
Sylvia,0.0175
Ellen,0.0172
Josephine,0.0169
Anita,0.0166
Doris,0.0163
Laura,0.0161
Anne,0.0158
Catherine,0.0156
Jacqueline,0.0153
Lynn,0.0151
Edna,0.0149
Roberta,0.0147
Geraldine,0.0144
Maria,0.0142
Theresa,0.014
Yvonne,0.0138
Vicki,0.0136
Sheila,0.0135
Eleanor,0.0133
Darlene,0.0131
Sherry,0.013
Clara,0.0128
Marlene,0.0126
Anita,0.0125
Lillian,0.0123
Colleen,0.0121
Jeanette,0.012
Arlene,0.0119
Beatrice,0.0117
Rita,0.0116
Ida,0.0114
Joanne,0.0113
Georgia,0.0112
Myrna,0.0111
Hazel,0.011
Verna,0.0109
Mae,0.0108
Esther,0.0107
Delores,0.0106
Sally,0.0105
Carrie,0.0104
Lola,0.0103
Nina,0.0102
Harriet,0.0101
Cora,0.01
Faye,0.0099
Vera,0.0098
Jennie,0.0097
Rosalie,0.0096
Patty,0.0095
Penny,0.0094
Lana,0.0093
Naomi,0.0092
Bessie,0.0091
Flora,0.009
Nora,0.0089
Geneva,0.0088
Sonia,0.0087
Daisy,0.0086
Laverne,0.0085
Hilda,0.0084
Madeline,0.0083
Cecilia,0.0082
Olga,0.0081
Mable,0.008
Irene,0.0079
Agnes,0.0078
Bernice,0.0077
Velma,0.0076
Marian,0.0075
Wilma,0.0074
Lucille,0.0073
Eula,0.0072
Nellie,0.0071
Sophie,0.007
Opal,0.0069
Alta,0.0068
Muriel,0.0067
Jeannette,0.0066
Lila,0.0065
Carmela,0.0064
Antoinette,0.0063
Adele,0.0062
Fannie,0.0061
Blanche,0.006
Cornelia,0.0059
Etta,0.0058
Inez,0.0057
Ora,0.0056
Leona,0.0055
Miriam,0.0054
Janice,0.0053
Rosa,0.0052
Lottie,0.0051
Cleo,0.005
Alicia,0.0049
Marjorie,0.0048
Elsie,0.0047
Nettie,0.0046
Della,0.0045
Hannah,0.0044
Lydia,0.0043
Eloise,0.0042
Minnie,0.0041
Addie,0.004
Isabel,0.0039
Adeline,0.0038
Carmella,0.0037
Roxanne,0.0036
Imogene,0.0035
Janie,0.0034
Lora,0.0033
Helene,0.0032
Aileen,0.0031
Nadine,0.003
Dona,0.0029
Francis,0.0028
Rosalind,0.0027
Eugenia,0.0026
Clarice,0.0025
Jeannie,0.0024
Gretchen,0.0023
Ava,0.0022
Lynette,0.0021
Sharlene,0.002
Mona,0.00199
Ramona,0.00198
Celia,0.00197
Jewel,0.00196
Fern,0.00195
Elma,0.00194
Goldie,0.00193
Reba,0.00192
Flossie,0.00191
Zelda,0.0019
Elnora,0.00189
Dixie,0.00188
Rae,0.00187
Avis,0.00186
Leola,0.00185
Ila,0.00184
Elvira,0.00183
Lenora,0.00182
Jimmie,0.00181
Robbie,0.0018
Billie,0.00179
Letha,0.00178
Rosetta,0.00177
Angeline,0.00176
Loraine,0.00175
Clarissa,0.00174
Delia,0.00173
Hester,0.00172
Mollie,0.00171
Zella,0.0017
Veronica,0.00169
Carmel,0.00168
Eliza,0.00167
Ruthie,0.00166
Jo,0.00165
Gwendolyn,0.00164
Lelia,0.00163
Ester,0.00162
Maude,0.00161
Winifred,0.0016
Harriett,0.00159
Rosella,0.00158
Jeri,0.00157
Deloris,0.00156
Jolene,0.00155
Corinne,0.00154
Aline,0.00153
Bettie,0.00152
Leah,0.00151
Rena,0.0015
Nola,0.00149
Lilly,0.00148
Elise,0.00147
Carmelita,0.00146
Doreen,0.00145
Glenna,0.00144
Lynne,0.00143
Terry,0.00142
Shelby,0.00141
Marietta,0.0014
Joann,0.00139
Ronda,0.00138
Eddie,0.00137
Laverna,0.00136
Bernadine,0.00135
Jana,0.00134
Margo,0.00133
Sherrie,0.00132
Kaye,0.00131
Roslyn,0.0013
Beryl,0.00129
Hope,0.00128
Faith,0.00127
Charmaine,0.00126
Darla,0.00125
Lyn,0.00124
Marla,0.00123
Toby,0.00122
Jodie,0.00121
Noreen,0.0012
